Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
22/12/2008,Adelaide,19.1,24.8,0,27.2,5,NW,39,WNW,SW,17,13,64,56,1009.5,1010.5,NA,NA,21,23.8,No,No
23/12/2008,Adelaide,16.2,27,0,4.6,8.3,SW,35,S,S,11,9,59,35,1016.3,1013.2,NA,NA,17.4,25.4,No,No
24/12/2008,Adelaide,14.3,30.1,0,6.4,13.8,WNW,28,N,SW,9,13,42,20,1012.9,1012.5,NA,NA,21.4,29.8,No,No
25/12/2008,Adelaide,15.6,30.8,0,NA,4.6,WSW,28,NE,N,4,7,52,26,1013.4,1010.9,NA,NA,21.9,30.2,No,No
26/12/2008,Adelaide,18,33.6,0,NA,13.4,W,22,SW,W,7,11,40,21,1009.7,1006.2,NA,NA,25.3,32.5,No,Yes
27/12/2008,Adelaide,18.5,25.3,2.6,20.8,12,W,31,SW,WSW,11,15,69,45,1009.2,1007.9,NA,NA,20.7,24,Yes,No
28/12/2008,Adelaide,18,24.3,0,NA,3.3,SW,39,W,WSW,19,17,63,61,1008.7,1007.6,NA,NA,19.8,23.1,No,No
29/12/2008,Adelaide,15.4,22.8,0,12.8,9.3,WSW,37,S,SW,15,15,46,39,1013.2,1012.5,NA,NA,17.2,21,No,No
30/12/2008,Adelaide,16.9,23.1,0.2,NA,7,SW,54,WSW,WSW,22,26,88,52,1011.2,1010.5,NA,NA,17.4,22.4,No,Yes
31/12/2008,Adelaide,15.8,23.3,1.2,11.8,9,WSW,30,WSW,W,15,9,61,41,1010.6,1009,NA,NA,17.8,22.4,Yes,No
01/01/2009,Adelaide,16.9,22.9,0,NA,10.9,SW,50,SW,SW,17,20,58,40,1011.3,1012.4,NA,NA,18.1,22.5,No,No
02/01/2009,Adelaide,13.9,24.1,0,14.2,12.6,SE,37,SSE,ESE,17,13,39,25,1020.9,1018.5,NA,NA,16.1,22.7,No,No
03/01/2009,Adelaide,13.8,29.1,0,NA,12.7,SW,30,E,SW,9,13,26,15,1017.6,1014.7,NA,NA,21.9,28.2,No,No
04/01/2009,Adelaide,15.1,33.3,0,NA,12,W,31,NNE,SW,2,13,25,7,1013.8,1012.2,NA,NA,24.2,32.2,No,No
05/01/2009,Adelaide,14.6,30.5,0,24.6,13.3,SW,26,WSW,SW,4,15,28,22,1015,1013.2,NA,NA,22.3,29.2,No,No
06/01/2009,Adelaide,15.2,31,0,8.2,13.3,WSW,31,N,NA,6,NA,25,NA,1012,NA,NA,NA,23.1,NA,No,No
07/01/2009,Adelaide,16,25.1,0.2,8.2,9.1,SW,48,S,WSW,11,22,75,43,1013.3,1013.5,NA,NA,18.5,24.3,No,No
08/01/2009,Adelaide,14.3,23.8,0,7.4,12.7,SE,37,SE,SSE,17,22,45,30,1019.9,1019.2,NA,NA,17.6,23.2,No,No
09/01/2009,Adelaide,13.8,26,0,8,9.5,ESE,54,SE,WSW,6,13,36,27,1018.6,1014.8,NA,NA,18.7,25,No,No
10/01/2009,Adelaide,13.3,28.7,0,NA,12.6,SW,35,WSW,WSW,2,22,46,29,1012.4,1009.6,NA,NA,19.5,27.7,No,No
11/01/2009,Adelaide,14.4,28.4,0,NA,12.5,SW,41,W,WSW,6,20,52,32,1012.8,1010.7,NA,NA,18.8,27.1,No,No
12/01/2009,Adelaide,14.5,35.2,0,22.6,12.4,N,28,SW,SW,6,11,44,20,1016.8,1013.2,NA,NA,21.2,33.1,No,No
13/01/2009,Adelaide,21.1,41.3,0,10.2,10.7,NW,54,N,NW,19,30,11,4,1010,1007.1,NA,NA,32.7,40,No,No
14/01/2009,Adelaide,20,32.3,0,12.6,12.8,W,35,N,WSW,7,20,57,35,1011.7,1009.8,NA,NA,23.8,30.8,No,No
15/01/2009,Adelaide,15.1,25.2,0,10,11.3,SW,48,S,WSW,11,28,55,41,1018.8,1018.3,NA,NA,19,24.6,No,No
16/01/2009,Adelaide,14.4,27.6,0,7.4,12.6,SSE,35,S,S,13,17,52,28,1022.7,1021.1,NA,NA,19.2,26.3,No,No
17/01/2009,Adelaide,13.3,27.2,0,NA,12.9,W,31,E,SW,11,20,41,35,1023.8,1020.6,NA,NA,16.8,23.7,No,No
18/01/2009,Adelaide,16.5,32.9,0,NA,13,SE,33,SW,SW,6,13,22,15,1018.8,1014.9,NA,NA,25.6,32.3,No,No
19/01/2009,Adelaide,19,38.5,0,24.8,13.1,W,35,NNW,SW,7,19,19,7,1011.7,1008.8,NA,NA,28.2,36.7,No,No
20/01/2009,Adelaide,19.4,36.9,0,11.4,11.9,SW,39,NW,WSW,6,19,19,NA,1007.3,1007.6,NA,NA,28.5,35.7,No,No
21/01/2009,Adelaide,17.4,29,0,9.2,11.8,SW,30,WNW,WSW,6,17,49,25,1011.3,1008.2,NA,NA,21.7,27.4,No,No
22/01/2009,Adelaide,18.4,27.6,0,7.4,11,WNW,52,NNW,WSW,19,20,55,55,1002.8,1004.7,NA,NA,22.4,24.8,No,No
23/01/2009,Adelaide,14.3,27.6,0,7.6,11.7,WNW,46,N,WNW,17,22,47,32,1008.1,1005.5,NA,NA,19.2,26.6,No,No
24/01/2009,Adelaide,17.7,24.4,1,NA,12.4,WSW,59,SW,WSW,19,17,48,41,1013.1,1013.6,NA,NA,18.8,22.9,No,No
25/01/2009,Adelaide,13.9,30.4,0,NA,12.9,WSW,28,SSW,W,7,13,53,21,1018,1016.5,NA,NA,19.8,29.7,No,No
26/01/2009,Adelaide,16.9,36.6,0,NA,13.2,SE,24,SW,ENE,7,7,42,15,1019.9,1015.9,NA,NA,22,35.1,No,No
27/01/2009,Adelaide,21.2,43.2,0,32.2,12,N,30,NNE,WSW,7,15,16,5,1013.4,1009.9,NA,NA,32.4,42,No,No
28/01/2009,Adelaide,30.7,45.7,0,13,12.5,NE,35,N,WNW,11,22,10,7,1007.5,1005.3,NA,NA,38.3,43.9,No,No
29/01/2009,Adelaide,33.9,43.4,0,14.6,12.9,NNW,50,N,WNW,19,24,16,11,1009,1007.5,NA,NA,37.3,42.4,No,No
30/01/2009,Adelaide,29.4,43.1,0,13.8,13.1,ESE,48,NE,W,11,15,17,12,1010.5,1007.2,NA,NA,36.3,42.2,No,No
31/01/2009,Adelaide,27.5,41.1,0,14.4,NA,SE,69,NW,WSW,9,17,38,12,1012,1010.5,NA,NA,31.4,40.2,No,No
01/02/2009,Adelaide,25.9,40.6,0,NA,10,SE,65,SSE,SSW,7,17,41,24,1012.8,1010.2,NA,NA,29.9,37.4,No,No
02/02/2009,Adelaide,28.3,38.8,0,24,11,SE,56,SSW,SE,2,24,32,22,1011.3,1009.2,NA,NA,31.4,36.4,No,No
03/02/2009,Adelaide,21.5,36.3,0,11.4,13,W,35,WNW,WSW,4,17,49,29,1010.8,1007.7,NA,NA,25.7,34.5,No,No
04/02/2009,Adelaide,19.3,33,0,8.6,13.1,SW,24,NNW,WSW,2,13,49,34,1008.1,1006,NA,NA,24.5,31.9,No,No
05/02/2009,Adelaide,19.1,35.6,0,8.6,12.8,SW,39,NW,SW,2,24,67,27,1008,1007.6,NA,NA,23.9,33.5,No,No
06/02/2009,Adelaide,21,43.9,0,8.8,12.1,NW,31,S,WNW,2,13,38,15,1006.8,1003.5,NA,NA,28.8,41.4,No,No
07/02/2009,Adelaide,25.8,41.5,0,NA,11.6,NNW,70,N,SSW,19,22,12,29,1000.8,1004.4,NA,NA,37.4,33.8,No,No
08/02/2009,Adelaide,18.6,24.8,0.8,NA,4.3,SSE,35,SSE,SSE,15,20,65,37,1013.7,1015.7,NA,NA,20.2,23.3,No,No
09/02/2009,Adelaide,14.7,23.3,0,27.6,12.2,SSE,43,SE,SSE,11,24,47,33,1020,1018.1,NA,NA,17.1,22.8,No,No
10/02/2009,Adelaide,13.7,21.1,0,9.4,6.4,SSE,43,S,SSW,13,17,54,33,1021.5,1020.3,NA,NA,16,19.2,No,No
11/02/2009,Adelaide,13.2,21.3,0,5,7.3,SSE,46,ESE,SE,11,20,49,35,1023.7,1021.5,NA,NA,14.7,20,No,No
12/02/2009,Adelaide,12.5,23.8,0,4.8,12.7,SSE,43,SE,SSE,13,19,56,24,1023.1,1020.3,NA,NA,15.7,22.8,No,No
13/02/2009,Adelaide,15.2,28.8,0,7,12.7,NA,NA,ESE,SE,19,22,43,21,1021.9,1019.4,NA,NA,18.9,27.2,No,No
14/02/2009,Adelaide,18.3,31.3,0,NA,12.3,SSE,48,ENE,SW,11,20,36,31,1020.6,1018,NA,NA,24.2,27.7,No,No
15/02/2009,Adelaide,17.2,30,0,NA,11.7,W,35,SSW,W,7,20,58,36,1017.8,1014.8,NA,NA,19.7,27.6,No,No
16/02/2009,Adelaide,18.8,31.7,0,24.8,12.5,WSW,37,N,W,4,20,47,34,1016.1,1012.8,NA,NA,23.1,29.9,No,No
17/02/2009,Adelaide,20.9,34.2,0,9.4,11.8,ESE,39,NE,SW,11,20,30,23,1012.8,1010.2,NA,NA,27.4,32.3,No,No
18/02/2009,Adelaide,22.2,35.4,0,9.4,12.5,ESE,31,NNE,W,9,17,25,17,1010.6,1007.6,NA,NA,28,34.3,No,No
19/02/2009,Adelaide,20.6,33,0,8.4,7.8,WSW,39,NNE,SSW,9,19,24,54,1008.6,1009.3,NA,NA,27.5,25.4,No,No
20/02/2009,Adelaide,16.3,24.9,0,7.8,9,SW,39,S,SSW,11,19,50,49,1017,1017,NA,NA,19.9,22.8,No,No
21/02/2009,Adelaide,16.8,26.4,0,NA,12,SSE,41,ESE,SSE,13,19,55,37,1020.6,1017.6,NA,NA,19.1,25.3,No,No
22/02/2009,Adelaide,14.5,31.4,0,NA,12.5,WSW,31,ESE,W,2,17,59,23,1016.3,1012.7,NA,NA,19.6,29.3,No,No
23/02/2009,Adelaide,17.3,27.6,0,18.8,11.3,SW,46,N,SW,2,24,42,45,1012.3,1013.6,NA,NA,22,26.7,No,No
24/02/2009,Adelaide,13,27.4,0,7.6,11.3,E,37,N,NE,6,13,47,20,1020.2,1017.1,NA,NA,16.7,25.1,No,No
25/02/2009,Adelaide,16.4,32.4,0,7.2,12.3,ESE,35,NE,SW,13,9,23,14,1017.1,1015.3,NA,NA,22.6,31.7,No,No
26/02/2009,Adelaide,22.5,38.7,0,9.8,12.1,NE,33,NNE,NNW,15,9,15,8,1014.7,1011,NA,NA,26.4,36.8,No,No
27/02/2009,Adelaide,26.3,32.2,0,9.6,11,SW,41,NNE,SW,9,20,10,38,1011.3,1011.6,NA,NA,29.2,29.3,No,No
28/02/2009,Adelaide,14.4,29.5,0,7.6,11.9,SSE,31,N,SSW,6,15,64,23,1016,1013.1,NA,NA,18.2,29,No,No
01/03/2009,Adelaide,15.2,24,0,NA,5.2,W,28,W,WSW,4,17,62,46,1015.7,1014.4,NA,NA,17.1,21.7,No,No
02/03/2009,Adelaide,17.1,28.7,0,11.8,1,NE,46,NNW,NE,9,7,51,44,1011.5,1008.6,NA,NA,20.7,26.8,No,Yes
03/03/2009,Adelaide,20.7,23.8,1.6,3.4,0.6,WSW,54,NW,WSW,6,24,76,76,1003,1009.7,NA,NA,23.7,17.9,Yes,Yes
04/03/2009,Adelaide,14.1,21.1,10.2,3.4,6.4,WSW,59,WSW,WSW,24,31,55,52,1020.1,1021.2,NA,NA,17,19.6,Yes,No
05/03/2009,Adelaide,13.9,21.3,0.4,4.4,5.8,SW,37,S,WSW,11,19,73,65,1023.4,1022,NA,NA,16.7,20.1,No,No
06/03/2009,Adelaide,14.6,22.1,0,3.6,5.5,WSW,26,NE,SSW,2,6,73,61,1019.7,1016.9,NA,NA,17,20.1,No,No
07/03/2009,Adelaide,13.4,24.4,0,NA,8.2,SSE,35,N,SSE,4,7,69,44,1017.8,1015.8,NA,NA,17.5,22.9,No,No
08/03/2009,Adelaide,15,26.9,0,NA,11.8,ESE,39,S,SSE,6,13,51,31,1019.3,1017.1,NA,NA,17.7,25.4,No,No
09/03/2009,Adelaide,15.1,29.6,0,NA,11.9,SSE,30,NNW,SW,6,13,42,26,1018.8,1016.4,NA,NA,20.6,28.3,No,No
10/03/2009,Adelaide,15.9,29.4,0,16.6,11.3,NA,NA,S,SW,6,15,59,42,1017.6,1015.4,NA,NA,19.2,27.2,No,No
11/03/2009,Adelaide,17.4,28,0,5,10.6,NA,NA,ENE,WSW,7,17,64,41,1017,1014.3,NA,NA,19.9,27.1,No,No
12/03/2009,Adelaide,16.9,30.1,0,5.4,10.7,WSW,33,NA,SW,0,13,53,34,1015.9,1013.6,NA,NA,21.4,29.3,No,No
13/03/2009,Adelaide,16.9,32.7,0,7,11.3,W,28,NA,WSW,0,15,47,20,1015.8,1013.4,NA,NA,22.4,32.2,No,No
14/03/2009,Adelaide,17.9,22,0.4,NA,9.7,WSW,56,SW,WSW,15,30,71,49,1014,1015.1,NA,NA,18.9,20.2,No,No
15/03/2009,Adelaide,15.1,19.8,0.2,NA,3.3,WSW,39,SW,WSW,15,20,67,72,1018.3,1017.7,NA,NA,15.9,17.5,No,Yes
16/03/2009,Adelaide,14.3,20,6,14.8,3.2,WSW,41,S,WSW,4,22,90,54,1018.6,1018.4,NA,NA,15.2,19.2,Yes,No
17/03/2009,Adelaide,14.5,22.6,0.4,3,9.8,SW,30,ESE,WSW,6,13,60,49,1021.2,1017.8,NA,NA,15.7,21.6,No,No
18/03/2009,Adelaide,12.2,28.4,0,4.4,8.7,NW,35,NE,NW,13,20,41,23,1015.1,1012.2,NA,NA,19.8,27.7,No,No
19/03/2009,Adelaide,16.7,26.1,0,4.8,11.4,WSW,30,NNE,SW,7,15,36,52,1013.1,1013.7,NA,NA,21.6,24.4,No,No
20/03/2009,Adelaide,12.5,29.8,0,4.6,10.9,WSW,24,NA,SW,0,13,69,33,1015.8,1011.6,NA,NA,16.4,27.7,No,No
21/03/2009,Adelaide,16.4,35,0,NA,6.4,NNW,57,NNE,NNW,9,17,30,19,1009.4,1007.5,NA,NA,26.9,33.7,No,No
22/03/2009,Adelaide,15,22.1,0,NA,11.2,WSW,41,SSE,WSW,13,22,60,34,1017,1015.6,NA,NA,17,21.1,No,No
23/03/2009,Adelaide,11.6,24.1,0,17.8,11.1,W,28,NA,WSW,0,19,60,39,1017.8,1014.2,NA,NA,14.8,22.6,No,No
24/03/2009,Adelaide,14.8,22.8,0.6,3.4,0.2,E,30,NNE,NNE,7,7,81,49,1015.9,1014.5,NA,NA,16.7,21.8,No,Yes
25/03/2009,Adelaide,16.3,25.6,1.6,1,11.2,WSW,26,NE,WSW,6,15,67,56,1015.8,1016.2,NA,NA,19.2,24.1,Yes,No
26/03/2009,Adelaide,16.2,24.6,0,4,10.5,WSW,43,S,WSW,11,26,70,48,1023.4,1023.3,NA,NA,19,23.8,No,No
27/03/2009,Adelaide,10.8,23.6,0,6,11.2,SW,24,ENE,SW,7,13,62,43,1027.7,1025.1,NA,NA,14.7,23,No,No
28/03/2009,Adelaide,10.2,29.3,0,NA,11.4,WSW,22,NE,SW,2,13,59,16,1023.4,1020.3,NA,NA,15,27.5,No,No
29/03/2009,Adelaide,11.4,31.6,0,NA,11.3,SE,41,NA,WSW,0,17,49,15,1021.2,1019.1,NA,NA,15.4,29.6,No,No
30/03/2009,Adelaide,15.4,32,0,16,11.1,SE,37,SW,SE,6,15,50,18,1021.8,1019.4,NA,NA,20.4,31,No,No
31/03/2009,Adelaide,20.4,33.1,0,7,11.1,ESE,41,E,WSW,13,17,24,16,1019.4,1016.7,NA,NA,25.2,32.4,No,No
01/04/2009,Adelaide,19.3,34.1,0,7,11,N,31,NE,N,11,15,37,18,1017.8,1015.6,NA,NA,25.3,33,No,No
02/04/2009,Adelaide,21,33.9,0,7,9.4,NNW,35,SSE,NW,6,19,48,21,1017.6,1015.7,NA,NA,23.3,33.4,No,No
03/04/2009,Adelaide,16.4,21.7,0,6.2,8.3,SW,46,S,SW,7,26,62,58,1022,1021.2,NA,NA,16.5,19.8,No,No
04/04/2009,Adelaide,11.8,20.3,0,NA,7.3,SW,35,SSE,WSW,9,17,59,46,1026.9,1025.1,NA,NA,15.5,18.8,No,Yes
05/04/2009,Adelaide,14.8,21,4.6,NA,7.5,SW,37,SSW,SW,9,20,80,62,1024.6,1022.8,NA,NA,16.6,19.2,Yes,No
06/04/2009,Adelaide,13.8,17.8,0,12,1.1,SSE,33,SSE,SE,11,11,47,47,1029.5,1027.9,NA,NA,15.9,16.8,No,No
07/04/2009,Adelaide,12.5,21.2,0,3,9.4,SE,35,SE,SSE,13,15,57,40,1031.9,1028.3,NA,NA,15.4,20.6,No,No
08/04/2009,Adelaide,11.6,22.6,0,3.4,10.9,SSE,30,NW,W,6,15,63,49,1029.1,1025.1,NA,NA,16,20.7,No,No
09/04/2009,Adelaide,10.2,22.3,0,5.8,10.7,SW,26,SSW,WSW,4,15,64,44,1023,1019.2,NA,NA,16.4,21.6,No,No
10/04/2009,Adelaide,9.4,22,0,NA,10.7,SW,28,NA,WSW,0,15,69,49,1021.6,1019.7,NA,NA,16.6,21.9,No,No
11/04/2009,Adelaide,9.8,25.3,0,NA,10.8,SW,22,NA,WSW,0,13,56,29,1023.3,1020.7,NA,NA,17.8,24.6,No,No
12/04/2009,Adelaide,10.5,28.7,0,NA,10.9,NW,24,S,WSW,4,9,41,14,1022.1,1019.3,NA,NA,20.1,28.2,No,No
13/04/2009,Adelaide,11.3,28.5,0,NA,10.5,NNW,26,NNW,WSW,7,13,25,16,1019.8,1016.2,NA,NA,21,26.9,No,No
14/04/2009,Adelaide,14.1,24.9,0,17.2,9.9,SW,26,N,NW,7,9,73,40,1016.3,1012.4,NA,NA,17.5,24,No,No
15/04/2009,Adelaide,14.7,18.9,0,3.4,8,SW,56,SW,WSW,22,17,50,40,1015.7,1015,NA,NA,16.1,18.2,No,No
16/04/2009,Adelaide,11.5,20.8,0,3.8,3.1,W,37,N,WNW,9,20,62,58,1015.2,1013.8,NA,NA,15,19.5,No,No
17/04/2009,Adelaide,15,21.7,0.4,2,3,SW,24,W,SW,13,7,70,48,1019.4,1019.3,NA,NA,18.4,21,No,No
18/04/2009,Adelaide,11.8,22.3,0,NA,8.9,WSW,33,ENE,WSW,2,20,60,56,1025,1023,NA,NA,18.1,20.9,No,No
19/04/2009,Adelaide,12.1,22.9,0,NA,10.7,SE,28,ESE,ESE,4,15,58,42,1025,1020.4,NA,NA,18.5,22.4,No,No
20/04/2009,Adelaide,11.4,26.1,0,9,8.8,SW,22,S,WSW,2,13,62,41,1020.7,1017,NA,NA,18.1,24.7,No,No
21/04/2009,Adelaide,14.8,27.4,0,3,2.6,NNE,28,NE,NNE,15,13,33,23,1020.3,1017.7,NA,NA,21.5,25.4,No,No
22/04/2009,Adelaide,14.5,28.5,0,3.8,10.4,NE,35,NE,SW,13,15,31,22,1019.7,1015.8,NA,NA,21.7,26.6,No,No
23/04/2009,Adelaide,21.3,22.2,0,6.2,0,N,48,NNE,NE,17,22,32,69,1010.6,1004.9,NA,NA,22.2,18,No,Yes
24/04/2009,Adelaide,13.1,17.8,28.8,0.6,2.4,W,54,NW,SW,7,17,94,71,1002.3,1004,NA,NA,14.4,16.9,Yes,Yes
25/04/2009,Adelaide,14.4,18.4,8.4,NA,1.8,W,78,NNW,WSW,13,30,94,73,1003.6,1000.8,NA,NA,15.3,14.7,Yes,Yes
26/04/2009,Adelaide,9.9,16.7,18.6,NA,7,W,57,SW,SW,26,24,43,60,1010.3,1011.6,NA,NA,13.7,14.5,Yes,Yes
27/04/2009,Adelaide,11.1,19.6,10.8,6.6,7.1,WSW,50,SW,WSW,19,26,75,70,1013.2,1013.7,NA,NA,16.7,17.8,Yes,Yes
28/04/2009,Adelaide,8.7,17.8,2,2.2,6.1,NNW,20,NNW,SW,7,11,72,50,1023,1021.4,NA,NA,13.6,16.7,Yes,No
29/04/2009,Adelaide,9.6,20.2,0,1.6,10.3,WSW,22,NE,WSW,9,13,58,50,1022.4,1020.4,NA,NA,15.3,19.1,No,No
30/04/2009,Adelaide,8.6,19.9,0,2.2,7.6,WNW,28,NE,WNW,9,15,69,56,1022.4,1020.3,NA,NA,15,18.7,No,No
01/05/2009,Adelaide,9.8,17.4,0,1.4,0.7,SSE,24,NE,SSE,9,2,82,91,1024,1022.5,NA,NA,14.2,15.2,No,Yes
02/05/2009,Adelaide,7.9,18.7,8.6,NA,9.6,SE,20,NNW,SSE,4,6,83,42,1028.6,1026.4,NA,NA,13.2,18.1,Yes,No
03/05/2009,Adelaide,6.4,18.7,0,NA,10.1,WSW,22,N,WSW,4,13,69,52,1030.3,1028.3,NA,NA,12.9,17.8,No,No
04/05/2009,Adelaide,8.2,18.1,0,5,3.4,ESE,20,N,ESE,2,11,78,54,1032.3,1030.4,NA,NA,13.3,17.6,No,No
05/05/2009,Adelaide,8.1,18.9,0,0.4,6.2,WSW,22,NA,S,0,9,79,51,1032.1,1029.2,NA,NA,12.5,17.8,No,No
06/05/2009,Adelaide,10.7,18.1,0,1.4,2,SSW,28,N,SW,2,13,69,58,1030.5,1027.9,NA,NA,14.8,16.8,No,No
07/05/2009,Adelaide,12.7,18.3,0,1.4,4.4,SSE,24,S,SSE,7,13,72,60,1030.8,1029.2,NA,NA,15,17.2,No,No
08/05/2009,Adelaide,10.5,17.7,0,1.2,5.9,ESE,26,ESE,SSE,9,9,71,57,1032.7,1029.8,NA,NA,14.7,17.2,No,No
09/05/2009,Adelaide,13.1,17.1,0,NA,0.3,S,28,SE,SSE,7,11,73,58,1029.8,1026.2,NA,NA,14.3,17,No,No
10/05/2009,Adelaide,12.5,16.8,0,NA,5.2,ENE,22,ESE,SSW,9,9,72,60,1026.4,1023.6,NA,NA,13.8,16.2,No,No
11/05/2009,Adelaide,7.2,19.8,0,5.4,9.8,SSE,24,NA,SSE,0,11,68,45,1025.1,1022.8,NA,NA,13.8,19.1,No,No
12/05/2009,Adelaide,8.2,18.8,0,2.2,9.1,WSW,28,NNE,WSW,4,17,70,57,1024.7,1021.8,NA,NA,13.9,17.9,No,Yes
13/05/2009,Adelaide,9.8,16.2,2,1.4,0.7,SSW,26,NNE,WSW,7,15,89,68,1021.7,1018.8,NA,NA,12.6,15.9,Yes,Yes
14/05/2009,Adelaide,11.7,18.5,4.8,1,4.6,W,41,SSW,WSW,20,19,89,71,1019,1017,NA,NA,14.3,16.2,Yes,No
15/05/2009,Adelaide,13.5,17.5,1,1.2,0.5,W,46,NW,WSW,19,17,80,94,1017.8,1015.7,NA,NA,16.1,15.9,No,No
16/05/2009,Adelaide,14.6,18.3,0,NA,7.8,W,33,SSW,WSW,11,17,88,67,1019.3,1019.6,NA,NA,15.7,17.8,No,Yes
17/05/2009,Adelaide,13.7,16.1,13.8,NA,0.3,NNW,13,NA,NNW,0,4,92,90,1023.7,1021.4,NA,NA,14.7,15.6,Yes,Yes
18/05/2009,Adelaide,13,18.6,1.6,4.2,3.1,ESE,30,E,E,9,9,61,55,1022.5,1018.8,NA,NA,15.3,17.4,Yes,No
19/05/2009,Adelaide,9.2,18.6,0,1.8,7.6,ENE,24,NA,SW,0,13,64,53,1018.5,1016.1,NA,NA,14.2,17.3,No,No
20/05/2009,Adelaide,7.9,19.4,0,1.2,7.4,ESE,24,NA,SSW,0,4,78,69,1020,1018.9,NA,NA,12.6,18,No,No
21/05/2009,Adelaide,12.1,22.8,0,1.4,9.7,ENE,31,ENE,NE,6,13,60,38,1023.3,1019.9,NA,NA,17.6,22.4,No,No
22/05/2009,Adelaide,13.8,22.5,0,2.6,8.6,NE,43,NE,NNE,11,19,48,34,1019.9,1015,NA,NA,17.7,22.2,No,No
23/05/2009,Adelaide,17.4,21.5,0,NA,3.4,NNE,48,NNE,NNE,22,17,53,47,1012.5,1009.9,NA,NA,18.2,20.9,No,Yes
24/05/2009,Adelaide,14.8,16.4,7.8,NA,0,N,37,NE,NE,9,2,91,93,1015.4,1013.8,NA,NA,15,16,Yes,Yes
25/05/2009,Adelaide,13.8,17.9,21.4,8,4.2,SW,31,NW,SW,9,15,96,71,1016.1,1016.9,NA,NA,14.5,17,Yes,Yes
26/05/2009,Adelaide,8.7,17.5,1.8,0.6,7.4,WSW,22,NA,SW,0,9,83,55,1023.8,1022.6,NA,NA,13,16.9,Yes,No
27/05/2009,Adelaide,7.3,17.1,0,1.2,5.2,W,26,N,S,2,4,87,84,1025.5,1024,NA,NA,9.8,13.9,No,No
28/05/2009,Adelaide,8.5,15.2,0.2,0.8,4.2,SE,26,NA,ESE,0,9,73,54,1028.5,1026.8,NA,NA,11.1,14.6,No,No
29/05/2009,Adelaide,6,13.9,0,1,1.9,SSE,30,ENE,SSE,2,11,75,53,1029,1027,NA,NA,11,13.6,No,No
30/05/2009,Adelaide,5.2,16.9,0,NA,9.5,SE,30,NNW,NE,6,11,66,42,1029.5,1027.5,NA,NA,11.5,16.5,No,No
31/05/2009,Adelaide,10.2,18.3,0,2.2,4.2,E,33,ENE,NNE,13,9,52,54,1028.2,1025.4,NA,NA,13.9,16.1,No,No
01/06/2009,Adelaide,9.2,16.6,0,1.6,2.4,ENE,31,SW,SSE,7,7,73,60,1026.6,1024.2,NA,NA,12.8,15.3,No,No
02/06/2009,Adelaide,10.2,16.8,0,0.8,1,W,19,NNW,WSW,2,9,86,89,1024.2,1021.9,NA,NA,12.7,14.7,No,Yes
03/06/2009,Adelaide,6.9,17.3,3.2,0.6,9,NNW,19,N,NW,4,9,86,58,1021.1,1017.8,NA,NA,11.1,16.9,Yes,No
04/06/2009,Adelaide,7.2,17.1,0,1.2,3,N,19,N,NNW,7,11,85,67,1019.7,1016.8,NA,NA,11.9,16.3,No,No
05/06/2009,Adelaide,6.9,17.8,0,0.8,4.1,NNE,35,NNE,NNW,6,11,85,51,1015.9,1012.1,NA,NA,11,15.7,No,Yes
06/06/2009,Adelaide,10.5,15.8,3.6,NA,2.4,N,33,ENE,SSW,6,15,82,71,1008.3,1006,NA,NA,11.3,13.2,Yes,Yes
07/06/2009,Adelaide,9.5,15.9,6.2,NA,3.9,W,33,NE,W,6,19,96,75,1009,1009.1,NA,NA,11.5,14.7,Yes,Yes
08/06/2009,Adelaide,10.5,14.9,3.2,NA,6.4,W,48,WSW,WSW,15,15,62,49,1013,1013.2,NA,NA,12.8,13.6,Yes,Yes
09/06/2009,Adelaide,9.1,15.3,18,7.2,7.8,W,48,SW,SW,19,20,63,57,1015.1,1016.4,NA,NA,13.8,15.1,Yes,No
10/06/2009,Adelaide,4.7,15,0.8,1.4,6.5,SSW,20,N,SW,6,6,72,45,1025.1,1024.4,NA,NA,9.2,13.8,No,No
11/06/2009,Adelaide,3.5,15.6,0,1.2,8.4,NNW,30,NE,NNW,11,17,62,49,1025.4,1021.6,NA,NA,9.4,14.9,No,No
12/06/2009,Adelaide,9.1,13.8,0,1.6,NA,NE,43,NNE,N,13,13,56,50,1017.9,1012.3,NA,NA,10.6,13.6,No,Yes
13/06/2009,Adelaide,8.9,16.3,3,NA,NA,NNW,54,N,NNW,15,26,74,65,1006.1,1003.8,NA,NA,11.3,15.7,Yes,No
14/06/2009,Adelaide,10.2,11.9,0.6,NA,0,N,43,N,NNE,19,13,79,96,1003.7,1002.7,NA,NA,11,10.9,No,Yes
15/06/2009,Adelaide,7,17.1,7.4,3.8,9.1,WSW,24,SW,WSW,11,17,87,64,1014,1016.3,NA,NA,10.6,16.2,Yes,No
16/06/2009,Adelaide,7.8,17.4,0.2,0.8,7,N,20,NE,NNW,6,9,85,60,1024.3,1023.7,NA,NA,11.7,16,No,No
17/06/2009,Adelaide,6.8,18.2,0,1,6.1,N,20,NA,NW,0,11,96,57,1028.6,1026,NA,NA,9.9,17.9,No,No
